ANO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;BARRIO;COORDENADA-X;COORDENADA-Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
2020;5;1114;Centros deportivos;CDM Plata y Casta�ar;PASEO PLATA Y CASTA�AR, 7 28021 MADRID;VILLAVERDE;VILLAVERDE ALTO;43.902.711.412.793.100;4.466.911.159.871.560;-3.717.987;4.035.053;AMCDMPLATYCAST_CT_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;10
2020;5;1971;Centros deportivos;CDM �ngel Nieto - Puente de Vallecas;CALLE PAYASO FOFO, 7 28018 MADRID;PUENTE DE VALLECAS;PALOMERAS BAJAS;44.398.725.916.231.700;4.471.411.867.181.660;-3.659.978;40.391.423;AMCDMPVALLECASINV_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;10543
2020;5;1971;Centros deportivos;CDM �ngel Nieto - Puente de Vallecas;CALLE PAYASO FOFO, 7 28018 MADRID;PUENTE DE VALLECAS;PALOMERAS BAJAS;44.398.725.916.231.700;4.471.411.867.181.660;-3.659.978;40.391.423;AMCDMPVALLECASINV_Gas_General;Externo;Gas;Gas;m3;1471
2020;5;1971;Centros deportivos;CDM �ngel Nieto - Puente de Vallecas;CALLE PAYASO FOFO, 7 28018 MADRID;PUENTE DE VALLECAS;PALOMERAS BAJAS;44.398.725.916.231.700;4.471.411.867.181.660;-3.659.978;40.391.423;AMCDMPVALLECASINV_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;4421
2020;5;1140;Centros deportivos;CDM Gallur;CALLE GALLUR, 2 28047 MADRID;LATINA;LOS C�RMENES;4.374.864.060.065.610;4.472.283.699.115.350;-37.366.551.160.812;403.988.143.311.267;AMCDMGALLURPISCINA_CT2_Red - AMCDMGALLURFUTBOL_Red;Procesado;Energia activa;Activa Interruptor Gral;kWh;20339
2020;5;1140;Centros deportivos;CDM Gallur;CALLE GALLUR, 2 28047 MADRID;LATINA;LOS C�RMENES;4.374.864.060.065.610;4.472.283.699.115.350;-37.366.551.160.812;403.988.143.311.267;AMCDMGALLURPISCINA_Gas_Piscina;Externo;Gas;Gas;m3;0
2020;5;1140;Centros deportivos;CDM Gallur;CALLE GALLUR, 2 28047 MADRID;LATINA;LOS C�RMENES;4.374.864.060.065.610;4.472.283.699.115.350;-37.366.551.160.812;403.988.143.311.267;AMCDMGALLURPISTA_Gas_Pista;Externo;Gas;Gas;m3;0
2020;5;941;Centros culturales y bibliotecas;Biblioteca Mario Vargas Llosa;CALLE BARCELO, 4 28004 MADRID;CENTRO;JUSTICIA;4.406.745.473.231.480;4.475.361.068.678.350;-3.699.376;4.042.677;AMBIBMVLLOSA_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;2956
2020;5;941;Centros culturales y bibliotecas;Biblioteca Mario Vargas Llosa;CALLE BARCELO, 4 28004 MADRID;CENTRO;JUSTICIA;4.406.745.473.231.480;4.475.361.068.678.350;-3.699.376;4.042.677;AMBIBMVLLOSA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;325
2020;5;177;Centros escolares;CEIP V�zquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;PALACIO;4.394.178.231.475.450;447.374.283.093.326;-37.140.360.474.586;404.121.016.245.246;CEIPVazquezmella_Electricidad;Externo;Energia activa;Activa Contador Gral - Bus;kWh;1053,2
2020;5;177;Centros escolares;CEIP V�zquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;PALACIO;4.394.178.231.475.450;447.374.283.093.326;-37.140.360.474.586;404.121.016.245.246;CEIPVazquezmella_Gas;Externo;Gas;Gas;m3;0
2020;5;177;Centros escolares;CEIP V�zquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;PALACIO;4.394.178.231.475.450;447.374.283.093.326;-37.140.360.474.586;404.121.016.245.246;CEIPVazquezmella_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;-1667,6
2020;5;1692;Centros deportivos;CDM Barajas;AVENIDA LOGRO�O, 70 28042 MADRID;BARAJAS;ALAMEDA DE OSUNA;4.502.144.396.380.470;4.479.338.629.992.640;-358.723;40.463.228;AMCDMBARAJAS_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;24124
2020;5;1692;Centros deportivos;CDM Barajas;AVENIDA LOGRO�O, 70 28042 MADRID;BARAJAS;ALAMEDA DE OSUNA;4.502.144.396.380.470;4.479.338.629.992.640;-358.723;40.463.228;AMCDMBARAJAS_Gas_General;Externo;Gas;Ninguno;m3;2185,2
2020;5;1692;Centros deportivos;CDM Barajas;AVENIDA LOGRO�O, 70 28042 MADRID;BARAJAS;ALAMEDA DE OSUNA;4.502.144.396.380.470;4.479.338.629.992.640;-358.723;40.463.228;AMCDMBARAJAS_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;2858
2020;5;1656;Centros deportivos;CDM Alberto Garc�a;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;ENTREV�AS;4.442.364.482.510.860;4.469.239.865.980.890;-3.656.852;40.371.873;AMCDMALBERTOG_Interruptor_General;Externo;Energia activa;Activa Interruptor Gral;kWh;14051
2020;5;1656;Centros deportivos;CDM Alberto Garc�a;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;ENTREV�AS;4.442.364.482.510.860;4.469.239.865.980.890;-3.656.852;40.371.873;AMCDMALBERTOG_Gas_Piscina_Pabellon;Externo;Gas;Ninguno;m3;2088,6
2020;5;1656;Centros deportivos;CDM Alberto Garc�a;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;ENTREV�AS;4.442.364.482.510.860;4.469.239.865.980.890;-3.656.852;40.371.873;AMCDMALBERTOG_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;5
2020;5;1941;Centros deportivos;CDM Playa Victoria;CALLE HIERBABUENA, 2 28039 MADRID;TETU�N;BERRUGUETE;4.404.722.923.220.570;4.478.976.841.298.870;-3.702.099;40.459.328;AMCDMPVICTORIA_Interruptor_General;Externo;Energia activa;Activa Interruptor Gral;kWh;1733
2020;5;1941;Centros deportivos;CDM Playa Victoria;CALLE HIERBABUENA, 2 28039 MADRID;TETU�N;BERRUGUETE;4.404.722.923.220.570;4.478.976.841.298.870;-3.702.099;40.459.328;AMCDMPVICTORIA_Gas_General;Externo;Gas;Ninguno;m3;0
2020;5;1941;Centros deportivos;CDM Playa Victoria;CALLE HIERBABUENA, 2 28039 MADRID;TETU�N;BERRUGUETE;4.404.722.923.220.570;4.478.976.841.298.870;-3.702.099;40.459.328;AMCDMPVICTORIA_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1
2020;5;278;Centros escolares;CEIP Concepci�n Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;COMILLAS;43.931.931.764.681.000;4.472.127.856.031.740;-3.715.043;40.397.546;AMCPCONARENAL_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;5989
2020;5;278;Centros escolares;CEIP Concepci�n Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;COMILLAS;43.931.931.764.681.000;4.472.127.856.031.740;-3.715.043;40.397.546;AMCPCONARENAL_Gas;Externo;Gas;Gas;m3;0
2020;5;278;Centros escolares;CEIP Concepci�n Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;COMILLAS;43.931.931.764.681.000;4.472.127.856.031.740;-3.715.043;40.397.546;AMCPCONARENAL_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1960
2020;5;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JER�NIMOS;4.412.940.651.693.430;4.474.471.087.165.670;-36.919.909.715.652;404.187.965.631.925;AMCIBELES_Trafo_1 + AMCIBELES_Trafo_2 + AMCIBELES_Trafo_3 + AMCIBELES_Trafo_4 + AMCIBELES_General_Fase2;Procesado;Energia activa;Activa Contador Gral - Bus;kWh;212870
2020;5;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;PALACIO;43.958.060.047.495.800;4.473.834.011.454.200;-371.212.631.464;404.129.348.523.462;ResidenciaSanildefonso_Electricidad;Externo;Energia activa;Activa Contador Gral - Bus;kWh;2325
2020;5;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;PALACIO;43.958.060.047.495.800;4.473.834.011.454.200;-371.212.631.464;404.129.348.523.462;ResidenciaSanildefonso_Gas;Externo;Gas;Gas;m3;332,2
2020;5;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;PALACIO;43.958.060.047.495.800;4.473.834.011.454.200;-371.212.631.464;404.129.348.523.462;ResidenciaSanildefonso_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;2390
2020;5;1082;Centros administrativos;JMD Fuencarral;AVENIDA MONFORTE DE LEMOS, 40 28029 MADRID;FUENCARRAL-EL PARDO;EL PILAR;43.984.257.074.066.200;4.481.114.664.624.740;-37.097.284.197.807;404.785.409.720.142;AMLAVAGUADACT_Junta_Distrito;Externo;Energia activa;Ninguno;kWh;4421
2020;5;1541;Centros deportivos;CDM Samaranch;PASEO IMPERIAL, 20 28005 MADRID;ARGANZUELA;IMPERIAL;43.912.192.373.090.300;4.473.233.905.537.080;-37.174.746.394.157;404.074.954.036.895;AMCDMSAMARANCH_General_BT;Externo;Energia activa; ;kWh;40499
2020;5;1541;Centros deportivos;CDM Samaranch;PASEO IMPERIAL, 20 28005 MADRID;ARGANZUELA;IMPERIAL;43.912.192.373.090.300;4.473.233.905.537.080;-37.174.746.394.157;404.074.954.036.895;AMCDMSAMARANCH_Gas;Externo;Gas;Gas;m3;4361
2020;5;1987;Centros deportivos;Pabell�n Jes�s Roll�n;CALLE AVENA, 11 28026 MADRID;USERA;ZOFIO;43.928.011.438.250.000;4.469.746.126.370.900;-37.152.779.102.325;403.760.873.422.678;AMPJESUSROLLAN_GeneralBT;Externo;Energia activa;Activa Interruptor Gral;kWh;20621
2020;5;1987;Centros deportivos;Pabell�n Jes�s Roll�n;CALLE AVENA, 11 28026 MADRID;USERA;ZOFIO;43.928.011.438.250.000;4.469.746.126.370.900;-37.152.779.102.325;403.760.873.422.678;AMPJESUSROLLAN_Gas;Externo;Gas;Gas;m3;5664
2020;5;1987;Centros deportivos;Pabell�n Jes�s Roll�n;CALLE AVENA, 11 28026 MADRID;USERA;ZOFIO;43.928.011.438.250.000;4.469.746.126.370.900;-37.152.779.102.325;403.760.873.422.678;AMPJESUSROLLAN_GeneralBT;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;4126
2020;5;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;PALACIO;4.393.359.244.252.930;4.473.634.380.469.550;-3.714.990.913.868;404.111.186.882.429;CentromayoresSanfrancisco_Electricidad;Externo;Energia activa;Activa Contador Gral - Bus;kWh;17877,7
2020;5;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;PALACIO;4.393.359.244.252.930;4.473.634.380.469.550;-3.714.990.913.868;404.111.186.882.429;CentromayoresSanfrancisco_Gas;Externo;Gas;Gas;m3;0
2020;5;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;PALACIO;4.393.359.244.252.930;4.473.634.380.469.550;-3.714.990.913.868;404.111.186.882.429;CentromayoresSanfrancisco_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;5854,5
2020;5;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;UNIVERSIDAD;4.402.305.536.941.150;4.475.371.558.204.030;-37.046.107.649.803;404.268.327.144.929;CEIPPiiMargall_Electricidad;Externo;Energia activa;Activa Contador Gral - Bus;kWh;600,4
2020;5;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;UNIVERSIDAD;4.402.305.536.941.150;4.475.371.558.204.030;-37.046.107.649.803;404.268.327.144.929;CEIPPiiMargall_Gas;Externo;Gas;Gas;m3;0
2020;5;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;UNIVERSIDAD;4.402.305.536.941.150;4.475.371.558.204.030;-37.046.107.649.803;404.268.327.144.929;CEIPPiiMargall_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;-1319,4
2020;5;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;CASCO H.VALLECAS;4.471.430.477.203.580;44.698.856.444.906.000;-362.267;4.037.788;AMBIBGDIEGO_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;1932
2020;5;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;CASCO H.VALLECAS;4.471.430.477.203.580;44.698.856.444.906.000;-362.267;4.037.788;AMBIBGDIEGO_Gas_General;Externo;Gas;Gas;m3;0
2020;5;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;CASCO H.VALLECAS;4.471.430.477.203.580;44.698.856.444.906.000;-362.267;4.037.788;AMBIBGDIEGO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;173
2020;5;20;Centros culturales y bibliotecas;Biblioteca P�o Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;ACACIAS;439.946.873.359.263;4.472.423.861.704.340;-37.076.765.298.843;404.002.580.548.243;AMBIBPIOBAROJA_General;Externo;Energia activa;Activa Interruptor Gral;kWh;2610
2020;5;20;Centros culturales y bibliotecas;Biblioteca P�o Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;ACACIAS;439.946.873.359.263;4.472.423.861.704.340;-37.076.765.298.843;404.002.580.548.243;AMBIBPIOBAROJA_Gas_General;Externo;Gas;Gas;m3;592,9
2020;5;20;Centros culturales y bibliotecas;Biblioteca P�o Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;ACACIAS;439.946.873.359.263;4.472.423.861.704.340;-37.076.765.298.843;404.002.580.548.243;AMBIBPIOBAROJA_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;367
2020;5;702;Centros culturales y bibliotecas;Biblioteca Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;PUEBLO NUEVO;445.565.184.828.011;4.475.620.001.964.050;-3.641.747;40.429.437;AMBIBPABLONERUDA_Gas_General*0,72;Procesado;Gas;Gas;m3;0
2020;5;702;Centros culturales y bibliotecas;Biblioteca Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;PUEBLO NUEVO;445.565.184.828.011;4.475.620.001.964.050;-3.641.747;40.429.437;AMBIBPABLONERUDA_Electricidad_General-AMBIBPABLONERUDA_Centro_Dia;Procesado;Energia activa;Ninguno;kWh;4156,7
2020;6;1937;Centros deportivos;CDM Luis Aragon�s;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;44.672.193.157.318.300;4.479.594.566.444.300;-3.628.444;40.465.317;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energia activa;Activa Interruptor Gral;kWh;28306
2020;6;1937;Centros deportivos;CDM Luis Aragon�s;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;44.672.193.157.318.300;4.479.594.566.444.300;-3.628.444;40.465.317;AMCDMLARAGONESVERANO_Gas_General;Externo;Gas;Ninguno;m3;5247,4
2020;6;1937;Centros deportivos;CDM Luis Aragon�s;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;44.672.193.157.318.300;4.479.594.566.444.300;-3.628.444;40.465.317;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;3385
2020;6;1918;Centros deportivos;CDM Cerro Almod�var;CALLE CERRO DE ALMODOVAR, 9 28007 MADRID;VILLA DE VALLECAS;SANTA EUGENIA;4.488.387.331.292.700;4.470.403.717.932.470;-3.602.737;40.382.653;AMCDMCALMODOVARCT_Interruptor_General;Externo;Energia activa;Ninguno;kWh;24974
2020;6;1918;Centros deportivos;CDM Cerro Almod�var;CALLE CERRO DE ALMODOVAR, 9 28007 MADRID;VILLA DE VALLECAS;SANTA EUGENIA;4.488.387.331.292.700;4.470.403.717.932.470;-3.602.737;40.382.653;AMCDMCALMODOVARCT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;1857
2020;6;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;PUEBLO NUEVO;44.583.939.538.668.300;4.475.685.173.374.120;-363.852;40.430.042;AMCDMPUEBLONUEVO_Interruptor_General;Externo;Energia activa;Activa Interruptor Gral;kWh;3527
2020;6;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;PUEBLO NUEVO;44.583.939.538.668.300;4.475.685.173.374.120;-363.852;40.430.042;AMCDMPUEBLONUEVO_Gas_general;Externo;Gas;Ninguno;m3;0
2020;6;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;PUEBLO NUEVO;44.583.939.538.668.300;4.475.685.173.374.120;-363.852;40.430.042;AMCDMPUEBLONUEVO_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1175
2020;6;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;PALOS DE MOGUER;44.098.711.269.892.400;44.726.821.351.582.500;-36.954.429.745.674;404.026.590.845.045;AMCDIARGANZUELA_Contador_Electricidad;Externo;Energia activa;Activa Contador Gral - Bus;kWh;44723
2020;6;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;PALOS DE MOGUER;44.098.711.269.892.400;44.726.821.351.582.500;-36.954.429.745.674;404.026.590.845.045;AMCDIARGANZUELA_Contador_Gas;Externo;Gas;Gas;m3;0
2020;6;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;PALOS DE MOGUER;44.098.711.269.892.400;44.726.821.351.582.500;-36.954.429.745.674;404.026.590.845.045;AMCDIARGANZUELA_Contador_Electricidad;Externo;Energia reactiva;Reactiva tarifa 6.1A;kVAr;12162
2020;6;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;AP�STOL SANTIAGO;4.446.833.187.308.760;4.481.107.056.204.390;-3.652.621;40.478.809;AMCDMHORTALEZACT_Interruptor_General;Externo;Energia activa;Activa Interruptor Gral;kWh;14325
2020;6;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;AP�STOL SANTIAGO;4.446.833.187.308.760;4.481.107.056.204.390;-3.652.621;40.478.809;AMCDMHORTALEZACT_Gas_General;Externo;Gas;Ninguno;m3;1978
2020;6;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;AP�STOL SANTIAGO;4.446.833.187.308.760;4.481.107.056.204.390;-3.652.621;40.478.809;AMCDMHORTALEZACT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;2494
2020;6;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;ZOFIO;4.392.357.269.480.180;4.470.063.370.086.310;-3.715.831;40.378.942;AMCPPRADOLONGO_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;2487,7
2020;6;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;ZOFIO;4.392.357.269.480.180;4.470.063.370.086.310;-3.715.831;40.378.942;AMCPPRADOLONGO_Gas_General;Externo;Gas;Ninguno;m3;0
2020;6;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;ZOFIO;4.392.357.269.480.180;4.470.063.370.086.310;-3.715.831;40.378.942;AMCPPRADOLONGO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1,6
2020;6;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;ORCASITAS;4.389.556.114.543.370;4.468.897.524.748.010;-3.719.019;40.368.419;AMCPPRICO_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;1243
2020;6;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;ORCASITAS;4.389.556.114.543.370;4.468.897.524.748.010;-3.719.019;40.368.419;AMCPPRICO_Gas_General;Externo;Gas;Ninguno;m3;0
2020;6;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;ORCASITAS;4.389.556.114.543.370;4.468.897.524.748.010;-3.719.019;40.368.419;AMCPPRICO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0
2020;6;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;PALACIO;4.396.427.023.183.110;4.473.629.386.328.640;-3.711.375;40.411.096;AMCPPALOMA_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;3404,9
2020;6;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;PALACIO;4.396.427.023.183.110;4.473.629.386.328.640;-3.711.375;40.411.096;AMCPPALOMA_Gas;Externo;Gas;Gas;m3;287
2020;6;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;PALACIO;4.396.427.023.183.110;4.473.629.386.328.640;-3.711.375;40.411.096;AMCPPALOMA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0,7
2020;6;906;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;UNIVERSIDAD;43.971.607.760.348.200;4.475.426.585.031.900;-3.710.680.603.981;404.272.912.991.656;acciona_condeduque;telemedida;Energia activa;Activa Contador Gral - Bus;kWh;265790
2020;6;906;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;UNIVERSIDAD;43.971.607.760.348.200;4.475.426.585.031.900;-3.710.680.603.981;404.272.912.991.656;acciona_condeduque;telemedida;Energia reactiva;Reactiva tarifa 6.1A;kVAr;47458
2020;6;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;JUSTICIA;44.093.723.804.780.700;4.474.516.898.001.720;-3.696.201;40.419.184;acciona_sedeaghacienda;telemedida;Energia activa;Ninguno;kWh;61766
2020;6;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;JUSTICIA;44.093.723.804.780.700;4.474.516.898.001.720;-3.696.201;40.419.184;acciona_sedeaghacienda;telemedida;Energia reactiva;Ninguno;kVAr;8315
2020;6;1771;Centros deportivos;CDM La Mas�;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL-EL PARDO;MIRASIERRA;43.937.453.410.954.900;4.481.857.029.131.130;-37.153.208.255.768;404.851.944.115.249;AMCDMLAMASO_GeneralBT;Externo;Energia activa;Activa Interruptor Gral;kWh;72271
2020;6;1771;Centros deportivos;CDM La Mas�;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL-EL PARDO;MIRASIERRA;43.937.453.410.954.900;4.481.857.029.131.130;-37.153.208.255.768;404.851.944.115.249;AMCDMLAMASO_Gas;Externo;Gas;Gas;m3;0
2020;6;1771;Centros deportivos;CDM La Mas�;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL-EL PARDO;MIRASIERRA;43.937.453.410.954.900;4.481.857.029.131.130;-37.153.208.255.768;404.851.944.115.249;AMCDMLAMASO_GeneralBT;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;240
2020;6;288;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA� MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL-EL PARDO;EL PILAR;4.398.907.387.728.190;4.481.167.137.801.540;-37.091.651.558.876;404.790.171.574.762;AMLAVAGUADACCULTURAL_General_CC;Externo;Energia activa;Ninguno;kWh;27301
2020;6;288;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA� MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL-EL PARDO;EL PILAR;4.398.907.387.728.190;4.481.167.137.801.540;-37.091.651.558.876;404.790.171.574.762;AMLAVAGUADACCULTURAL_Gas_CC;Externo;Gas;Gas;m3;0
2020;6;853;Centros culturales y bibliotecas;Biblioteca Gloria Fuertes;AVENIDA LOGRO�O, 179 28042 MADRID;BARAJAS;CORRALEJOS;4.496.621.633.752.960;4.479.050.269.466.980;-3.593.721;40.460.597;AMBIBGLORIAFUERTES_Electricidad_General* 0,572;Procesado;Energia activa;Ninguno;kWh;1936,22
2020;6;853;Centros culturales y bibliotecas;Biblioteca Gloria Fuertes;AVENIDA LOGRO�O, 179 28042 MADRID;BARAJAS;CORRALEJOS;4.496.621.633.752.960;4.479.050.269.466.980;-3.593.721;40.460.597;AMBIBGLORIAFUERTES_Gas_General* 0,6;Procesado;Gas;Gas;m3;0
2020;6;1763;Centros culturales y bibliotecas;Biblioteca Francisco Ayala;BULEVAR INDALECIO PRIETO, 21 28032 MADRID;VIC�LVARO;VALDEBERNARDO;44.729.595.784.966.900;447.232.586.548.837;-36.210.706.830.025;403.998.728.193.385;0,2077 * (AMBIBFAYALA_Enfriadora + AMBIBFAYALA_General_Clima) + AMBIBFAYALA_General_Biblioteca;Procesado;Energia activa;Ninguno;kWh;5364,383
2020;6;1763;Centros culturales y bibliotecas;Biblioteca Francisco Ayala;BULEVAR INDALECIO PRIETO, 21 28032 MADRID;VIC�LVARO;VALDEBERNARDO;44.729.595.784.966.900;447.232.586.548.837;-36.210.706.830.025;403.998.728.193.385;0,267 * AMBIBFAYALA_Gas_General;Procesado;Gas;Gas;m3;0
